teacherid,year,mathscore,numaides,treatment,schoolid,grade,yr1_treatment
50144,2011,1158.5454,4,1,18,5,2010
50145,2011,1090.4642,2,0,18,5,0
50146,2011,1102.9565,2,0,18,5,0
50147,2011,1031.3334,2,0,19,5,0
50148,2011,1102.9286,4,1,19,5,2005
50149,2011,1150,4,1,19,5,2009
50150,2011,1197.2903,4,1,19,5,2008
50151,2011,1306.3334,4,1,19,5,2007
50152,2011,1119.75,4,1,19,5,2008
50153,2011,1167,2,0,20,5,0
50154,2011,1169.48,4,1,20,5,2007
50155,2011,1198.64,4,1,20,5,2008
50156,2011,1240.6666,2,1,20,5,2012
50157,2011,1113.5217,4,1,20,5,2008
50158,2011,1187.7084,2,0,21,5,0
50159,2011,1187.2903,2,0,21,5,0
50160,2011,1229.871,2,1,21,5,2011
50161,2011,1132.5862,2,1,21,5,2012
50162,2011,1269.4615,4,1,21,5,2008
50163,2011,1215.625,2,0,21,5,0
50164,2011,1154.5769,2,0,22,5,0
50165,2011,1254.8387,4,1,22,5,2007
50166,2011,1138.0435,2,0,22,5,0
50167,2011,988.13043,2,0,22,5,0
50168,2011,1096.5,4,1,23,5,2010
50169,2011,1134.3199,2,0,23,5,0
50170,2011,1019.7407,2,0,23,5,0
50171,2011,1056.6538,2,0,23,5,0
50172,2011,1285.8077,2,0,23,5,0
50173,2011,1246.4286,4,1,23,5,2006
50174,2011,1222.36,2,0,24,5,0
50175,2011,1081.36,2,0,24,5,0
50176,2011,1113.7407,2,0,24,5,0
50177,2011,1253.2307,2,0,24,5,0
50178,2011,1157,4,1,24,5,2005
50179,2011,1175.5714,2,0,24,5,0
50180,2011,1129.3334,4,1,24,5,2005
50181,2011,1227.2413,4,1,25,5,2006
50182,2011,1130.2609,2,0,25,5,0
50183,2011,1023.0645,2,0,25,5,0
50184,2011,1065.1923,2,0,25,5,0
50185,2011,1228,2,0,26,5,0
50186,2011,1091.0416,4,1,26,5,2007
50187,2011,1136.1563,2,0,26,5,0
50188,2011,1074.9259,4,1,26,5,2004
50189,2011,1134.8077,2,1,26,5,2012
50190,2011,1075.1428,2,0,26,5,0
50191,2011,1141.2307,2,1,26,5,2012
50192,2011,1058.871,2,0,27,5,0
50193,2011,1253.4231,4,1,27,5,2007
50194,2011,1038.5652,2,0,27,5,0
50195,2011,1152.5,4,1,27,5,2007
50196,2011,1090.0714,4,1,27,5,2006
50197,2011,1137.4375,4,1,28,5,2008
50198,2011,1191.5313,2,0,28,5,0
50199,2011,1195,2,0,28,5,0
50200,2011,1282.6801,2,1,28,5,2012
50201,2011,1083.6666,4,1,29,5,2008
50202,2011,1084.2609,2,0,29,5,0
50203,2011,1294.7407,2,0,29,5,0
50204,2011,1227.3438,4,1,29,5,2008
50205,2011,1161.28,2,0,29,5,0
50206,2011,1239.6072,4,1,30,5,2007
50207,2011,1162.0435,4,1,30,5,2010
50208,2011,1107.9642,4,1,30,5,2006
50209,2011,1109.9131,2,0,30,5,0
50210,2011,1079.6666,2,0,30,5,0
50211,2011,1107.9166,2,0,31,5,0
50212,2011,1288.7407,2,1,31,5,2012
50213,2011,1108.4783,2,0,31,5,0
50214,2011,1152.625,4,1,31,5,2008
50215,2011,1120.7931,2,0,31,5,0
50216,2011,1181,4,1,31,5,2009
50217,2011,1192.6451,2,0,32,5,0
50218,2011,1291.9656,4,1,32,5,2006
50219,2011,1111,2,0,32,5,0
50220,2011,1106.7931,4,1,32,5,2006
50221,2011,1163.6818,2,0,32,5,0
50222,2011,1033.6129,2,0,33,5,0
50223,2011,1108.9,4,1,33,5,2007
50224,2011,1210.2593,2,1,33,5,2011
50225,2011,1192.2142,2,0,33,5,0
50226,2011,1085.4286,2,0,33,5,0
50227,2011,1091.4642,2,1,33,5,2012
50228,2011,1169.2903,2,1,33,5,2011
50229,2011,912.25,2,0,34,5,0
50230,2011,1080.0834,2,0,34,5,0
50231,2011,1037.1154,2,0,34,5,0
50232,2011,1014.6957,4,1,34,5,2006
50233,2011,1103.4688,2,0,34,5,0
50234,2011,990.72412,2,0,34,5,0
50235,2011,964.93103,4,1,34,5,2008
50236,2011,1131.3871,2,0,35,5,0
50237,2011,1062.5,2,0,35,5,0
50238,2011,1132.7273,2,0,35,5,0
50239,2011,966.96002,2,0,35,5,0
50240,2011,1079.6129,2,0,35,5,0
50241,2011,1032.4286,2,0,35,5,0
50242,2011,1090.762,4,1,35,5,2009
50243,2011,1253.1379,2,0,36,5,0
50244,2011,1086.1305,4,1,36,5,2008
50245,2011,1191.5416,4,1,36,5,2006
50246,2011,1221,2,1,36,5,2011
50247,2011,1239,4,1,36,5,2006
50248,2011,1103.5769,2,0,36,5,0
50249,2011,1198.9565,2,0,37,5,0
50250,2011,1062.5483,2,0,37,5,0
50251,2011,1177.0834,4,1,37,5,2007
50252,2011,1145.8636,2,0,37,5,0
50253,2011,1081.069,2,1,37,5,2012
50254,2011,1234.1936,4,1,38,5,2004
50255,2011,1104.92,4,1,38,5,2005
50256,2011,1284.8182,4,1,38,5,2008
50257,2011,1165.4615,4,1,38,5,2004
50258,2011,1170.7858,2,0,39,5,0
50259,2011,1124.4762,2,0,39,5,0
50260,2011,1166.1364,4,1,39,5,2004
50261,2011,1282.5238,4,1,39,5,2006
50262,2011,1265.6666,2,1,40,5,2011
50263,2011,1216,2,0,40,5,0
50264,2011,1233.6,4,1,40,5,2008
50265,2011,1234.3,4,1,40,5,2009
50266,2011,1095.129,4,1,41,5,2009
50267,2011,1210.7742,2,1,41,5,2012
50268,2011,1109.75,2,0,41,5,0
50269,2011,1285.375,4,1,41,5,2007
50270,2011,1187.3226,4,1,41,5,2005
50271,2011,1206.2069,4,1,42,5,2006
50272,2011,1137.9678,2,1,42,5,2012
50273,2011,1094.6875,2,0,42,5,0
50274,2011,1192.0869,2,0,42,5,0
50275,2011,1158.0952,2,0,42,5,0
50276,2011,1118.4399,4,1,42,5,2010
50277,2011,1152.125,2,0,42,5,0
50278,2011,1028.6666,2,0,43,5,0
50279,2011,1249.1482,4,1,43,5,2006
50280,2011,1103.9131,2,0,43,5,0
50281,2011,1281.12,4,1,43,5,2010
50282,2011,1202.6522,2,0,43,5,0
50283,2011,1083.2142,2,1,43,5,2011
50284,2011,1151.08,4,1,43,5,2010
50285,2011,1153.4584,4,1,44,5,2006
50286,2011,1199.7587,4,1,44,5,2009
50287,2011,1179.4584,4,1,44,5,2005
50288,2011,1158.75,2,0,44,5,0
50289,2011,1175.4231,4,1,44,5,2004
50290,2011,1239.0769,2,0,44,5,0
50291,2011,1114.3448,2,0,44,5,0
30001,2012,1143.826,4,1,1,3,2008
30002,2012,1113.9678,4,1,2,3,2004
30003,2012,1225.9354,2,0,3,3,0
30004,2012,1124,2,0,4,3,0
30005,2012,1079.75,2,0,5,3,0
30006,2012,1152.8572,2,0,6,3,0
30007,2012,951.17389,2,1,7,3,2012
30008,2012,1104.75,3,1,8,3,2010
30009,2012,1109.6428,4,1,9,3,2010
30010,2012,1129.9231,2,0,10,3,0
30011,2012,1186.8096,4,1,11,3,2005
30012,2012,1281.0741,2,0,12,3,0
30013,2012,1128.4073,4,1,13,3,2005
30014,2012,1270.4166,4,1,14,3,2007
30015,2012,1151.6818,4,1,15,3,2011
30016,2012,1204,4,1,16,3,2011
30017,2012,1103.2858,2,0,17,3,0
30018,2012,1107.3214,2,1,18,3,2012
30019,2012,1188.84,2,0,19,3,0
30020,2012,1120.7142,4,1,20,3,2006
30021,2012,1078.5518,2,0,21,3,0
30022,2012,1184.8148,4,1,22,3,2007
30023,2012,1213.3928,4,1,23,3,2004
30024,2012,1081.3846,4,1,24,3,2008
30025,2012,1170.3226,2,0,25,3,0
30026,2012,1091.6786,4,1,26,3,2004
30027,2012,1201,2,1,27,3,2012
30028,2012,1076.3636,2,0,28,3,0
30029,2012,1195.4138,4,1,29,3,2009
30030,2012,1132.3043,4,1,30,3,2006
30031,2012,1195.1305,2,0,31,3,0
30032,2012,974.46155,4,1,32,3,2007
30033,2012,1215.6666,4,1,33,3,2006
30034,2012,1048.5,2,0,34,3,0
30035,2012,1088.3793,4,1,35,3,2005
30036,2012,1184.9565,4,1,36,3,2008
30037,2012,1124.9615,2,0,37,3,0
30038,2012,1191.129,4,1,38,3,2007
30039,2012,1110.9131,2,0,39,3,0
30040,2012,1118.6428,4,1,40,3,2008
30041,2012,1145,4,1,41,3,2008
30042,2012,1148.3334,5,1,42,3,2010
30043,2012,1122.6552,4,1,43,3,2007
30044,2012,1107.0476,5,1,44,3,2008
30045,2012,1147.5714,4,1,1,3,2007
30046,2012,1153.7188,2,0,1,3,0
30047,2012,1163.3667,2,0,1,3,0
30048,2012,1267.8636,4,1,1,3,2005
30049,2012,1265.2593,4,1,1,3,2004
30050,2012,1176.1154,4,1,1,3,2007
30051,2012,1260.9354,4,1,2,3,2006
30052,2012,1213.9333,2,1,2,3,2012
30053,2012,1192.1904,4,1,2,3,2010
30054,2012,1088,2,0,2,3,0
30055,2012,1267.2693,2,0,2,3,0
30056,2012,1157.7307,2,0,2,3,0
30057,2012,1244,2,0,2,3,0
30058,2012,1196.5,2,0,3,3,0
30059,2012,1075.4348,2,0,3,3,0
30060,2012,1289.5,2,0,3,3,0
30061,2012,1187.9333,4,1,3,3,2005
30062,2012,1094.9615,4,1,3,3,2007
30063,2012,1134.8064,4,1,3,3,2004
30064,2012,1233.8125,4,1,4,3,2005
30065,2012,1263.3549,2,0,4,3,0
30066,2012,1215.3549,2,0,4,3,0
30067,2012,1151.963,2,0,4,3,0
30068,2012,1231.8438,4,1,4,3,2006
30069,2012,1190.4138,4,1,4,3,2010
30070,2012,1238.3462,2,0,5,3,0
30071,2012,1313.2,4,1,5,3,2007
30072,2012,1218.2759,2,0,5,3,0
30073,2012,1254.2222,4,1,5,3,2005
30074,2012,1155.5714,2,0,5,3,0
30075,2012,1169.4615,4,1,6,3,2008
30076,2012,1174.9546,4,1,6,3,2006
30077,2012,1177.2581,2,0,6,3,0
30078,2012,1095,4,1,6,3,2005
30079,2012,1132.8572,2,0,6,3,0
30080,2012,1137.8214,4,1,7,3,2007
30081,2012,1150.7693,4,1,7,3,2004
30082,2012,1071,4,1,7,3,2011
30083,2012,1151.8,4,1,7,3,2010
30084,2012,1125.2693,2,0,8,3,0
30085,2012,1037.9354,2,0,8,3,0
30086,2012,1166.8846,4,1,8,3,2009
30087,2012,1104.9615,2,0,8,3,0
30088,2012,1090.3199,2,0,8,3,0
30089,2012,1185.7727,4,1,8,3,2006
30090,2012,1161.1666,4,1,9,3,2010
30091,2012,1115.762,2,1,9,3,2012
30092,2012,1155.0968,2,1,9,3,2012
30093,2012,1276.6923,4,1,9,3,2011
30094,2012,1036.76,2,0,9,3,0
30095,2012,1144.5,4,1,10,3,2011
30096,2012,1044.3438,2,0,10,3,0
30097,2012,1005.1154,2,0,10,3,0
30098,2012,1014.375,2,0,10,3,0
30099,2012,964.875,2,0,10,3,0
30100,2012,1057.3928,2,0,10,3,0
30101,2012,1019.0313,2,0,11,3,0
30102,2012,1162.5769,2,0,11,3,0
30103,2012,1319.84,4,1,11,3,2009
30104,2012,1285.0869,4,1,11,3,2007
30105,2012,1113.9375,2,0,11,3,0
30106,2012,1231.3334,5,1,11,3,2009
30107,2012,1139.25,2,0,11,3,0
30108,2012,1182.375,2,0,12,3,0
30109,2012,1109.3043,4,1,12,3,2007
30110,2012,1222,4,1,12,3,2005
30111,2012,1188.963,2,0,12,3,0
30112,2012,1139.4231,2,0,13,3,0
30113,2012,1035.3226,4,1,13,3,2009
30114,2012,1034.2963,2,0,13,3,0
30115,2012,1069.7391,2,0,13,3,0
30116,2012,1028.3077,2,0,13,3,0
30117,2012,1011.0333,2,0,13,3,0
30118,2012,1157.963,2,0,14,3,0
30119,2012,1151.8572,4,1,14,3,2011
30120,2012,1194.9524,2,0,14,3,0
30121,2012,1152.75,2,0,14,3,0
30122,2012,1179.4,4,1,14,3,2009
30123,2012,1067.129,2,0,15,3,0
30124,2012,1113,2,0,15,3,0
30125,2012,1158.9231,2,0,15,3,0
30126,2012,1004.2727,2,0,15,3,0
30127,2012,1171.8064,2,0,15,3,0
30128,2012,1096.2609,4,1,15,3,2008
30129,2012,1132.0416,4,1,16,3,2009
30130,2012,1123.8387,2,0,16,3,0
30131,2012,1150,2,0,16,3,0
30132,2012,1127.5416,2,0,16,3,0
30133,2012,1222.4584,4,1,16,3,2006
30134,2012,1144.3125,2,0,16,3,0
30135,2012,1066.12,4,1,17,3,2011
30136,2012,1089.8928,2,0,17,3,0
30137,2012,1207.8572,4,1,17,3,2005
30138,2012,1159.6086,4,1,17,3,2005
30139,2012,1325.2258,4,1,17,3,2007
30140,2012,1061.7858,4,1,17,3,2009
30141,2012,1101.9688,2,0,18,3,0
30142,2012,1124.4688,2,0,18,3,0
30143,2012,1051.7813,4,1,18,3,2011
30144,2012,962.5484,2,0,18,3,0
30145,2012,1120.6666,4,1,18,3,2011
30146,2012,1049.9656,2,0,18,3,0
30147,2012,1113.4166,2,1,18,3,2012
30148,2012,1183.3667,2,0,19,3,0
30149,2012,1044.0333,2,0,19,3,0
30150,2012,1136.8096,2,0,19,3,0
30151,2012,1153.6538,4,1,19,3,2006
30152,2012,1193.3667,4,1,19,3,2007
30153,2012,1067.1111,2,0,19,3,0
30154,2012,1154.2273,4,1,19,3,2004
30155,2012,1226.1305,4,1,20,3,2008
30156,2012,1206.7916,4,1,20,3,2011
30157,2012,1003.5909,2,1,20,3,2012
30158,2012,1151.9286,4,1,20,3,2010
30159,2012,1138.7273,4,1,20,3,2005
30160,2012,1040.04,4,1,20,3,2010
30161,2012,1130.7241,2,0,21,3,0
30162,2012,1083.6154,2,1,21,3,2012
30163,2012,1144.0476,2,0,21,3,0
30164,2012,1177.625,2,0,21,3,0
30165,2012,1159.1538,4,1,21,3,2005
30166,2012,1095.4333,2,0,21,3,0
30167,2012,1187.5186,2,1,21,3,2012
30168,2012,1070.6957,2,0,22,3,0
30169,2012,1234.9688,2,0,22,3,0
30170,2012,1230.7742,4,1,22,3,2006
30171,2012,1199.7916,2,0,22,3,0
30172,2012,1140.174,2,0,22,3,0
30173,2012,1156.7667,4,1,23,3,2006
30174,2012,1105.8387,4,1,23,3,2007
30175,2012,1107.3226,2,0,23,3,0
30176,2012,1288.7419,4,1,23,3,2004
30177,2012,1113.7142,2,0,23,3,0
30178,2012,1118.238,2,0,23,3,0
30179,2012,1165.0646,2,0,23,3,0
30180,2012,1123.8966,4,1,24,3,2005
30181,2012,1109.6666,2,0,24,3,0
30182,2012,1094.7142,2,0,24,3,0
30183,2012,1156.5333,4,1,24,3,2007
30184,2012,1145.12,2,0,24,3,0
30185,2012,1151.6,4,1,24,3,2004
30186,2012,1186.8148,4,1,25,3,2006
30187,2012,1157.0938,2,0,25,3,0
30188,2012,1110.64,2,1,25,3,2012
30189,2012,1220.9688,2,0,25,3,0
30190,2012,1116.7858,2,0,25,3,0
30191,2012,1172.4615,4,1,25,3,2010
30192,2012,1232.3182,4,1,25,3,2010
30193,2012,1159.5601,2,1,26,3,2012
30194,2012,1155.125,2,0,26,3,0
30195,2012,1077.7188,2,0,26,3,0
30196,2012,1078.5862,4,1,26,3,2004
30197,2012,1049.2903,2,0,26,3,0
30198,2012,1170.3636,2,0,26,3,0
30199,2012,1175.24,4,1,27,3,2008
30200,2012,1201.762,2,0,27,3,0
30201,2012,1094.0625,2,0,27,3,0
30202,2012,1159,2,0,27,3,0
30203,2012,1178.1379,4,1,27,3,2004
30204,2012,1173.96,4,1,28,3,2004
30205,2012,1195.4688,4,1,28,3,2008
30206,2012,1029.5555,4,1,28,3,2009
30207,2012,1135.2593,2,0,28,3,0
30208,2012,1060.9259,4,1,28,3,2006
30209,2012,1071.7858,4,1,28,3,2009
30210,2012,1089.2593,2,0,29,3,0
30211,2012,1242.1923,2,0,29,3,0
30212,2012,1166.24,2,0,29,3,0
30213,2012,1148.8214,2,0,29,3,0
30214,2012,1160.7587,2,0,29,3,0
30215,2012,953.15625,2,0,30,3,0
30216,2012,1151.0909,2,0,30,3,0
30217,2012,1205.6666,4,1,30,3,2006
30218,2012,1074.6364,2,0,30,3,0
30219,2012,1038.7419,4,1,30,3,2007
30220,2012,1120.6563,4,1,30,3,2004
30221,2012,1021.4286,2,0,31,3,0
30222,2012,1175.16,4,1,31,3,2011
30223,2012,1218,2,0,31,3,0
30224,2012,1204.3334,2,0,31,3,0
30225,2012,1261.5,4,1,31,3,2004
30226,2012,1196.4482,2,0,31,3,0
30227,2012,1108.0952,4,1,31,3,2005
30228,2012,1199.2693,4,1,32,3,2011
30229,2012,1117.96,2,0,32,3,0
30230,2012,1113.0322,2,1,32,3,2012
30231,2012,1045.6897,2,0,32,3,0
30232,2012,1058.7142,2,0,32,3,0
30233,2012,1128.0625,2,0,32,3,0
30234,2012,1142.8889,2,0,33,3,0
30235,2012,1105.963,2,0,33,3,0
30236,2012,1188.9,4,1,33,3,2009
30237,2012,1214.2813,4,1,33,3,2007
30238,2012,1253.9667,4,1,33,3,2008
30239,2012,1197.4615,2,0,33,3,0
30240,2012,1195.5,2,0,33,3,0
30241,2012,1199,2,0,34,3,0
30242,2012,1189.0714,2,1,34,3,2012
30243,2012,1217.4546,2,0,34,3,0
30244,2012,1167,2,0,34,3,0
30245,2012,1328.8148,4,1,34,3,2006
30246,2012,1270.25,2,0,35,3,0
30247,2012,1205.8636,2,1,35,3,2012
30248,2012,1197.6666,2,0,35,3,0
30249,2012,1226.3438,4,1,35,3,2006
30250,2012,1119.5385,4,1,35,3,2009
30251,2012,1250.4839,4,1,36,3,2008
30252,2012,1136.7037,2,0,36,3,0
30253,2012,1208.5,5,1,36,3,2004
30254,2012,1227.7826,2,0,36,3,0
30255,2012,1174.875,2,0,36,3,0
30256,2012,1120.28,4,1,37,3,2007
30257,2012,1287.619,2,0,37,3,0
30258,2012,1093.238,2,0,37,3,0
30259,2012,1236.1428,4,1,37,3,2007
30260,2012,1198.0625,4,1,37,3,2010
30261,2012,1002.3333,2,1,38,3,2012
30262,2012,1057.1818,2,0,38,3,0
30263,2012,939.33331,2,0,38,3,0
30264,2012,1074,2,0,38,3,0
30265,2012,1158.0869,2,0,38,3,0
30266,2012,1120.7142,2,0,38,3,0
30267,2012,1099.6072,4,1,38,3,2010
30268,2012,1103.3334,2,0,39,3,0
30269,2012,1200.3478,2,0,39,3,0
30270,2012,1085.3334,4,1,39,3,2005
30271,2012,1182.3478,2,0,39,3,0
30272,2012,1174.3334,4,1,39,3,2004
30273,2012,1246.8064,2,0,39,3,0
30274,2012,1228.3572,4,1,39,3,2009
30275,2012,1075.5217,2,0,40,3,0
30276,2012,1258.9354,2,0,40,3,0
30277,2012,1163.5483,4,1,40,3,2007
30278,2012,1134.9524,2,0,40,3,0
30279,2012,1066.8334,2,0,40,3,0
30280,2012,1317.4399,4,1,40,3,2011
30281,2012,956.20001,2,0,41,3,0
30282,2012,1071.9333,4,1,41,3,2004
30283,2012,1080.8276,2,0,41,3,0
30284,2012,1154.1904,4,1,41,3,2011
30285,2012,1087.5,2,1,41,3,2012
30286,2012,1148.25,2,0,42,3,0
30287,2012,1202.9286,2,0,42,3,0
30288,2012,1219.3572,4,1,42,3,2009
30289,2012,1216.1852,4,1,42,3,2006
30290,2012,1138.8276,2,0,42,3,0
30291,2012,1125.4138,2,0,42,3,0
30292,2012,1133.5,4,1,42,3,2011
30293,2012,1089.5358,2,0,43,3,0
30294,2012,1114.2069,4,1,43,3,2004
30295,2012,1158.9642,2,0,43,3,0
30296,2012,1055.1666,4,1,43,3,2005
30297,2012,1027.9584,2,0,43,3,0
30298,2012,1158.4839,2,0,44,3,0
30299,2012,1090.8928,2,0,44,3,0
30300,2012,1357.2903,4,1,44,3,2005
30301,2012,1070.9,2,0,44,3,0
40001,2012,1038.5807,2,0,1,4,0
40002,2012,1190.6154,4,1,2,4,2011
40003,2012,1193.96,2,0,3,4,0
40004,2012,1149.4333,4,1,4,4,2011
40005,2012,1063.6333,2,0,5,4,0
40006,2012,1218.75,2,0,6,4,0
40007,2012,1170.9524,2,0,7,4,0
40008,2012,1090.381,4,1,8,4,2005
40009,2012,1143.7241,2,0,9,4,0
40010,2012,1161.6666,2,0,10,4,0
40011,2012,1301.7,2,0,11,4,0
40012,2012,1240.9642,4,1,12,4,2008
40013,2012,1189.8572,2,0,13,4,0
40014,2012,1157.3793,2,1,14,4,2012
40015,2012,1127.0313,4,1,15,4,2010
40016,2012,1114.7407,4,1,16,4,2006
40017,2012,1238.4783,4,1,17,4,2005
40018,2012,1274.4517,2,0,18,4,0
40019,2012,1123.2,2,0,19,4,0
40020,2012,1134.762,4,1,20,4,2009
40021,2012,1138.3667,2,0,21,4,0
40022,2012,1038.5714,2,0,22,4,0
40023,2012,1178.4584,2,1,23,4,2012
40024,2012,1092.0834,4,1,24,4,2010
40025,2012,1175.3478,4,1,25,4,2009
40026,2012,1101.9615,2,0,26,4,0
40027,2012,1074.2727,2,0,27,4,0
40028,2012,1125.8182,2,0,28,4,0
40029,2012,1156.4348,2,0,29,4,0
40030,2012,1160.1613,2,0,30,4,0
40031,2012,1180.5834,2,1,31,4,2012
40032,2012,1085.3928,2,0,32,4,0
40033,2012,1193.7037,2,0,33,4,0
40034,2012,1182.4375,4,1,34,4,2005
40035,2012,1171.92,4,1,35,4,2010
40036,2012,1169.125,2,0,36,4,0
40037,2012,1078.1333,2,0,37,4,0
40038,2012,1181.2759,4,1,38,4,2006
40039,2012,1225.5769,4,1,39,4,2007
40040,2012,1202.5172,2,0,40,4,0
40041,2012,1154.9584,4,1,41,4,2007
40042,2012,1133.2667,2,0,42,4,0
40043,2012,1008.84,2,0,43,4,0
40044,2012,1190.3448,2,0,44,4,0
40045,2012,1191.8695,2,0,1,4,0
40046,2012,1087.1482,2,0,1,4,0
40047,2012,1182.2759,2,0,1,4,0
40048,2012,1193.16,4,1,1,4,2008
40049,2012,1204.4286,3,1,1,4,2009
40050,2012,1223.2222,2,0,1,4,0
40051,2012,1196.8214,4,1,1,4,2006
40052,2012,1253.5483,4,1,2,4,2010
40053,2012,1257.6818,4,1,2,4,2006
40054,2012,1163,4,1,2,4,2010
40055,2012,1164.5,2,0,2,4,0
40056,2012,1288.3334,4,1,2,4,2004
40057,2012,1072.619,2,1,3,4,2012
40058,2012,1151.619,2,1,3,4,2012
40059,2012,1147.5909,4,1,3,4,2009
40060,2012,1110.3846,4,1,3,4,2009
40061,2012,1162.3043,2,0,3,4,0
40062,2012,1272.6666,4,1,3,4,2010
40063,2012,1109.6086,2,0,4,4,0
40064,2012,1132,2,0,4,4,0
40065,2012,1144.2188,2,0,4,4,0
40066,2012,1186.6897,2,0,4,4,0
40067,2012,1263.8572,2,0,4,4,0
40068,2012,1165.0344,4,1,5,4,2006
40069,2012,1267.0333,4,1,5,4,2004
40070,2012,1062.2609,4,1,5,4,2010
40071,2012,1149.8064,2,0,5,4,0
40072,2012,1404.5,4,1,5,4,2006
40073,2012,1134.8695,2,0,5,4,0
40074,2012,1067.25,2,0,6,4,0
40075,2012,990.19049,2,0,6,4,0
40076,2012,1063.2069,2,0,6,4,0
40077,2012,1210.1379,4,1,6,4,2008
40078,2012,1159.2273,2,0,6,4,0
40079,2012,1039.619,2,0,7,4,0
40080,2012,1258.7307,4,1,7,4,2011
40081,2012,1132.6897,2,0,7,4,0
40082,2012,1183.8334,4,1,7,4,2006
40083,2012,1192.0769,2,0,7,4,0
40084,2012,970,2,0,8,4,0
40085,2012,1047.7858,2,0,8,4,0
40086,2012,1064.1379,2,0,8,4,0
40087,2012,1150.3077,2,0,8,4,0
40088,2012,1009.5862,2,0,8,4,0
40089,2012,1059.2084,2,1,8,4,2012
40090,2012,1195.5625,4,1,8,4,2005
40091,2012,1192.6072,2,0,9,4,0
40092,2012,1243.3914,2,0,9,4,0
40093,2012,1085.7931,4,1,9,4,2011
40094,2012,1131.2188,2,0,9,4,0
40095,2012,1173.1786,4,1,10,4,2009
40096,2012,1206.5358,2,0,10,4,0
40097,2012,1191.238,4,1,10,4,2005
40098,2012,1205,2,0,10,4,0
40099,2012,1185.6072,4,1,11,4,2004
40100,2012,1223.8667,4,1,11,4,2004
40101,2012,1146.2307,2,0,11,4,0
40102,2012,1128.6666,2,0,11,4,0
40103,2012,1148.5313,4,1,11,4,2008
40104,2012,1033.238,2,0,11,4,0
40105,2012,1193.5385,2,0,11,4,0
40106,2012,1216.0358,4,1,12,4,2007
40107,2012,1151.2903,2,0,12,4,0
40108,2012,1201.7826,2,0,12,4,0
40109,2012,1190.8276,2,0,12,4,0
40110,2012,1115.7419,4,1,13,4,2007
40111,2012,1127.0968,2,0,13,4,0
40112,2012,1183.24,5,1,13,4,2006
40113,2012,1054.8695,2,0,13,4,0
40114,2012,1219.5518,2,0,13,4,0
40115,2012,1140.7826,2,0,14,4,0
40116,2012,1039.2307,2,0,14,4,0
40117,2012,1330.9546,2,0,14,4,0
40118,2012,1254.84,4,1,14,4,2011
40119,2012,1002.0714,2,0,15,4,0
40120,2012,1203.5416,4,1,15,4,2006
40121,2012,1066.5454,2,0,15,4,0
40122,2012,1127.6801,4,1,15,4,2007
40123,2012,1154.3667,2,0,16,4,0
40124,2012,1037.1666,4,1,16,4,2010
40125,2012,1165.2307,4,1,16,4,2004
40126,2012,1059.0869,4,1,16,4,2009
40127,2012,1303.8572,4,1,16,4,2009
40128,2012,1187.2759,5,1,16,4,2009
40129,2012,1263.3182,4,1,16,4,2008
40130,2012,1323.0909,3,1,17,4,2010
40131,2012,1185.0909,2,0,17,4,0
40132,2012,1195.7742,2,1,17,4,2012
40133,2012,1095.375,4,1,17,4,2007
40134,2012,1194.4286,4,1,17,4,2005
40135,2012,1212.6451,4,1,18,4,2006
40136,2012,1154.8214,2,0,18,4,0
40137,2012,1188.5938,4,1,18,4,2011
40138,2012,1039.3043,2,0,18,4,0
40139,2012,1123.0416,2,0,18,4,0
40140,2012,1038.5,4,1,19,4,2008
40141,2012,1073.7273,2,0,19,4,0
40142,2012,1174.2273,4,1,19,4,2009
40143,2012,1046.5483,4,1,19,4,2009
40144,2012,1112.2813,2,0,19,4,0
40145,2012,1270.8518,4,1,20,4,2004
40146,2012,1072.5555,2,0,20,4,0
40147,2012,1213.7,4,1,20,4,2011
40148,2012,1242.9091,4,1,20,4,2011
40149,2012,1085.6296,2,0,20,4,0
40150,2012,1150.8928,2,0,20,4,0
40151,2012,1216.8096,2,0,21,4,0
40152,2012,1196.7826,2,0,21,4,0
40153,2012,1096,4,1,21,4,2004
40154,2012,1197.963,2,0,21,4,0
40155,2012,1156.1666,2,0,21,4,0
40156,2012,1242.1111,4,1,21,4,2006
40157,2012,1184.4333,4,1,21,4,2004
40158,2012,1191.6801,2,0,22,4,0
40159,2012,1206.375,4,1,22,4,2006
40160,2012,1101.3214,2,0,22,4,0
40161,2012,1129.1818,4,1,22,4,2010
40162,2012,1056.8572,4,1,22,4,2007
40163,2012,1077.2333,2,0,22,4,0
40164,2012,1243.9667,4,1,23,4,2008
40165,2012,1085.16,4,1,23,4,2004
40166,2012,1171.3438,2,0,23,4,0
40167,2012,1138.6154,4,1,23,4,2008
40168,2012,1162.5483,2,0,24,4,0
40169,2012,1151,2,0,24,4,0
40170,2012,1087.3226,2,0,24,4,0
40171,2012,1051.9584,4,1,24,4,2008
40172,2012,1027,2,0,25,4,0
40173,2012,1196,2,0,25,4,0
40174,2012,1054.6957,2,0,25,4,0
40175,2012,1060.76,2,0,25,4,0
40176,2012,1076.6522,2,0,25,4,0
40177,2012,1034.7778,2,0,25,4,0
40178,2012,1069.8334,2,0,26,4,0
40179,2012,1140.16,4,1,26,4,2005
40180,2012,1194.4348,4,1,26,4,2005
40181,2012,1139.8182,4,1,26,4,2005
40182,2012,1050.96,2,0,26,4,0
